order_id;order_date;customer_id;city;customer_latitude;customer_longitude;sku;category;qty;unit_price_rp;sales_rp;weight_kg
ORD010305;04/04/2026;CUST27159;Semarang;-6.944.844;110.403.658;SKU-D;PersonalCare;22;85000;1870000;33.0
ORD010306;22/12/2025;CUST24448;Solo;-7.532.003;11.082.116;SKU-B;Beverage;19;55000;1045000;22.8
ORD010307;14/02/2026;CUST08398;Bandung;-6.893.789;107.645.885;SKU-D;PersonalCare;5;85000;425000;7.5
ORD010308;22/04/2026;CUST22600;Semarang;-7.013.082;11.045.319;SKU-B;Beverage;32;55000;1760000;38.4
ORD010309;05/11/2025;CUST08764;Surabaya;-7.223.646;112.724.221;SKU-B;Beverage;8;55000;440000;9.6
ORD010310;18/02/2026;CUST25251;Semarang;-695.598;110.392.799;SKU-D;PersonalCare;23;85000;1955000;34.5
ORD010311;15/12/2025;CUST17092;Surabaya;-7.279.163;112.769.519;SKU-B;Beverage;8;55000;440000;9.6
ORD010312;17/02/2026;CUST24628;Jakarta;-6.196.643;106.848.711;SKU-D;PersonalCare;8;85000;680000;12.0
ORD010313;26/12/2025;CUST00218;Jakarta;-6.199.087;106.812.721;SKU-C;Snack;31;15000;465000;6.2
ORD010314;06/04/2026;CUST04747;Bandung;-6.910.138;107.627.549;SKU-B;Beverage;13;55000;715000;15.6
ORD010315;25/02/2026;CUST11807;Kediri;-785.347;112.054.091;SKU-B;Beverage;21;55000;1155000;25.2
ORD010316;25/11/2025;CUST16369;Bekasi;-6.245.123;106.966.285;SKU-C;Snack;26;15000;390000;5.2
ORD010317;22/11/2025;CUST25207;Serang;-6.155.408;10.612.349;SKU-B;Beverage;7;55000;385000;8.4
ORD010318;04/11/2025;CUST19734;Semarang;-7.008.674;110.370.048;SKU-C;Snack;13;15000;195000;2.6
ORD010319;26/11/2025;CUST29226;Bandung;-6.906.446;107.601.659;SKU-C;Snack;10;15000;150000;2.0
ORD010320;20/11/2025;CUST04566;Solo;-7.615.692;110.828.589;SKU-A;Powder;9;25000;225000;4.5
ORD010321;18/11/2025;CUST19521;Solo;-7.550.691;110.805.976;SKU-D;PersonalCare;21;85000;1785000;31.5
ORD010322;26/03/2026;CUST26617;Depok;-6.415.173;106.790.052;SKU-C;Snack;17;15000;255000;3.4
ORD010323;10/12/2025;CUST04918;Jakarta;-6.218.254;10.686.236;SKU-A;Powder;14;25000;350000;7.0
ORD010324;06/12/2025;CUST29800;Bekasi;-619.438;107.005.171;SKU-D;PersonalCare;13;85000;1105000;19.5
ORD010325;24/04/2026;CUST13581;Tangerang;-6.212.587;106.652.982;SKU-A;Powder;17;25000;425000;8.5
ORD010326;29/01/2026;CUST20598;Jakarta;-6.176.195;106.831.188;SKU-C;Snack;23;15000;345000;4.6
ORD010327;10/03/2026;CUST11345;Surabaya;-7.272.849;112.716.419;SKU-C;Snack;25;15000;375000;5.0
ORD010328;06/01/2026;CUST28579;Solo;-7.603.504;110.817.538;SKU-B;Beverage;18;55000;990000;21.6
ORD010329;30/01/2026;CUST04265;Tangerang;-6.182.035;106.647.992;SKU-C;Snack;19;15000;285000;3.8
ORD010330;22/12/2025;CUST19657;Surabaya;-7.220.579;112.746.179;SKU-C;Snack;30;15000;450000;6.0
ORD010331;27/04/2026;CUST00202;Kediri;-7.820.783;111.974.495;SKU-C;Snack;12;15000;180000;2.4
ORD010332;28/01/2026;CUST21549;Jakarta;-6.223.218;106.816.805;SKU-A;Powder;15;25000;375000;7.5
ORD010333;08/12/2025;CUST11938;Solo;-753.493;110.798.407;SKU-D;PersonalCare;12;85000;1020000;18.0
ORD010334;04/01/2026;CUST19742;Bekasi;-6.198.933;10.700.622;SKU-C;Snack;10;15000;150000;2.0
ORD010335;20/01/2026;CUST15137;Jakarta;-621.058;106.875.066;SKU-C;Snack;15;15000;225000;3.0
ORD010336;16/01/2026;CUST28359;Semarang;-7.011.551;110.387.164;SKU-D;PersonalCare;25;85000;2125000;37.5
ORD010337;29/04/2026;CUST02875;Jakarta;-6.168.388;106.894.936;SKU-C;Snack;16;15000;240000;3.2
ORD010338;22/04/2026;CUST11940;Depok;-6.378.582;106.831.033;SKU-A;Powder;25;25000;625000;12.5
ORD010339;15/04/2026;CUST15991;Bandung;-693.304;107.576.781;SKU-C;Snack;10;15000;150000;2.0
ORD010340;28/11/2025;CUST00437;Tangerang;-6.213.521;106.633.623;SKU-B;Beverage;15;55000;825000;18.0
ORD010341;04/01/2026;CUST23028;Yogyakarta;-7.764.824;110.381.652;SKU-A;Powder;16;25000;400000;8.0
ORD010342;10/01/2026;CUST13184;Bandung;-6.874.388;10.765.387;SKU-D;PersonalCare;25;85000;2125000;37.5
ORD010343;25/11/2025;CUST06553;Bekasi;-6.212.395;106.950.588;SKU-B;Beverage;9;55000;495000;10.8
ORD010344;17/01/2026;CUST01666;Jakarta;-6.243.534;106.894.906;SKU-D;PersonalCare;18;85000;1530000;27.0
ORD010345;17/11/2025;CUST01509;Surabaya;-7.250.063;112.791.899;SKU-C;Snack;11;15000;165000;2.2
ORD010346;12/02/2026;CUST09056;Cirebon;-6.757.553;108.541.133;SKU-D;PersonalCare;11;85000;935000;16.5
ORD010347;18/03/2026;CUST15846;Jakarta;-6.167.534;106.887.179;SKU-C;Snack;41;15000;615000;8.2
ORD010348;30/04/2026;CUST16811;Yogyakarta;-7.826.369;110.399.525;SKU-D;PersonalCare;20;85000;1700000;30.0
ORD010349;23/11/2025;CUST11440;Jember;-8.146.621;113.719.741;SKU-D;PersonalCare;7;85000;595000;10.5
ORD010350;17/12/2025;CUST02074;Bandung;-6.947.935;10.759.157;SKU-A;Powder;8;25000;200000;4.0
ORD010351;07/02/2026;CUST11488;Bandung;-6.935.816;107.652.483;SKU-C;Snack;23;15000;345000;4.6
ORD010352;05/02/2026;CUST04937;Bandung;-6.870.763;107.654.298;SKU-A;Powder;9;25000;225000;4.5
ORD010353;07/04/2026;CUST15877;Bogor;-6.571.745;106.805.499;SKU-C;Snack;7;15000;105000;1.4
ORD010354;10/01/2026;CUST01837;Serang;-6.127.478;106.105.927;SKU-C;Snack;13;15000;195000;2.6
ORD010355;31/03/2026;CUST19146;Jakarta;-6.213.468;106.826.607;SKU-D;PersonalCare;25;85000;2125000;37.5
ORD010356;26/03/2026;CUST12500;Kediri;-7.885.595;112.017.621;SKU-C;Snack;42;15000;630000;8.4
ORD010357;18/03/2026;CUST26408;Serang;-6.119.046;10.616.511;SKU-C;Snack;24;15000;360000;4.8
ORD010358;06/11/2025;CUST11840;Yogyakarta;-7.785.028;110.388.706;SKU-D;PersonalCare;21;85000;1785000;31.5
ORD010359;08/11/2025;CUST16121;Serang;-613.568;106.105.127;SKU-A;Powder;14;25000;350000;7.0
ORD010360;01/02/2026;CUST19720;Yogyakarta;-7.819.895;110.362.713;SKU-C;Snack;20;15000;300000;4.0
ORD010361;24/12/2025;CUST08346;Yogyakarta;-7.809.348;110.398.955;SKU-C;Snack;15;15000;225000;3.0
ORD010362;25/02/2026;CUST05278;Surabaya;-7.222.162;112.767.409;SKU-B;Beverage;15;55000;825000;18.0
ORD010363;23/02/2026;CUST18054;Cirebon;-6.704.618;108.548.217;SKU-C;Snack;18;15000;270000;3.6
ORD010364;03/01/2026;CUST09173;Malang;-7.940.381;112.637.945;SKU-A;Powder;20;25000;500000;10.0
ORD010365;09/03/2026;CUST20209;Cirebon;-6.746.016;10.859.896;SKU-D;PersonalCare;11;85000;935000;16.5
ORD010366;24/11/2025;CUST23308;Bekasi;-6.250.401;106.944.506;SKU-D;PersonalCare;21;85000;1785000;31.5
ORD010367;23/12/2025;CUST20753;Jakarta;-6.218.757;106.801.695;SKU-C;Snack;9;15000;135000;1.8
ORD010368;22/03/2026;CUST24760;Depok;-6.403.825;106.828.538;SKU-C;Snack;38;15000;570000;7.6
ORD010369;21/12/2025;CUST17642;Jakarta;-6.168.638;106.852.471;SKU-C;Snack;16;15000;240000;3.2
ORD010370;10/11/2025;CUST21934;Serang;-6.071.044;106.172.724;SKU-C;Snack;22;15000;330000;4.4
ORD010371;07/03/2026;CUST07744;Jakarta;-6.209.825;1.068.247;SKU-D;PersonalCare;6;85000;510000;9.0
ORD010372;02/12/2025;CUST27861;Jakarta;-6.178.528;106.851.659;SKU-D;PersonalCare;19;85000;1615000;28.5
ORD010373;20/11/2025;CUST02372;Malang;-7.945.823;112.643.229;SKU-A;Powder;16;25000;400000;8.0
ORD010374;08/03/2026;CUST13646;Bandung;-6.883.043;107.603.198;SKU-B;Beverage;13;55000;715000;15.6
ORD010375;31/01/2026;CUST06487;Cirebon;-6.770.431;108.556.477;SKU-A;Powder;5;25000;125000;2.5
ORD010376;08/02/2026;CUST24415;Bandung;-6.949.195;107.646.785;SKU-D;PersonalCare;11;85000;935000;16.5
ORD010377;20/02/2026;CUST26572;Bekasi;-6.232.346;107.013.672;SKU-A;Powder;10;25000;250000;5.0
ORD010378;22/01/2026;CUST25001;Semarang;-7.013.599;110.378.932;SKU-D;PersonalCare;20;85000;1700000;30.0
ORD010379;20/03/2026;CUST07149;Jakarta;-6.216.675;106.809.152;SKU-D;PersonalCare;18;85000;1530000;27.0
ORD010380;20/04/2026;CUST22884;Tangerang;-6.213.017;106.620.785;SKU-A;Powder;27;25000;675000;13.5
ORD010381;16/02/2026;CUST27130;Malang;-7.958.509;112.657.014;SKU-C;Snack;18;15000;270000;3.6
ORD010382;18/04/2026;CUST14781;Yogyakarta;-7.766.688;110.419.343;SKU-A;Powder;28;25000;700000;14.0
ORD010383;06/03/2026;CUST14740;Yogyakarta;-7.812.346;110.351.631;SKU-D;PersonalCare;16;85000;1360000;24.0
ORD010384;20/11/2025;CUST11060;Solo;-7.624.769;110.799.356;SKU-A;Powder;9;25000;225000;4.5
ORD010385;20/01/2026;CUST24958;Malang;-8.004.337;112.596.767;SKU-D;PersonalCare;11;85000;935000;16.5
ORD010386;08/01/2026;CUST12241;Surabaya;-7.251.417;112.778.137;SKU-A;Powder;21;25000;525000;10.5
ORD010387;21/12/2025;CUST03803;Jakarta;-6.228.447;106.874.727;SKU-C;Snack;8;15000;120000;1.6
ORD010388;11/01/2026;CUST09673;Yogyakarta;-7.808.386;110.352.826;SKU-A;Powder;10;25000;250000;5.0
ORD010389;28/02/2026;CUST06183;Semarang;-6.940.181;11.046.459;SKU-B;Beverage;21;55000;1155000;25.2
ORD010390;25/04/2026;CUST10464;Yogyakarta;-7.774.992;110.358.376;SKU-D;PersonalCare;34;85000;2890000;51.0
ORD010391;03/01/2026;CUST20852;Bekasi;-620.821;106.945.945;SKU-C;Snack;22;15000;330000;4.4
ORD010392;13/02/2026;CUST18954;Semarang;-693.353;110.441.419;SKU-D;PersonalCare;7;85000;595000;10.5
ORD010393;16/03/2026;CUST14220;Bandung;-6.885.412;107.664.201;SKU-B;Beverage;26;55000;1430000;31.2
ORD010394;02/12/2025;CUST16846;Jakarta;-6.190.774;106.808.541;SKU-A;Powder;21;25000;525000;10.5
ORD010395;29/04/2026;CUST01882;Kediri;-7.854.579;111.988.546;SKU-C;Snack;43;15000;645000;8.6
ORD010396;02/01/2026;CUST02044;Serang;-6.121.017;106.101.003;SKU-C;Snack;26;15000;390000;5.2
ORD010397;14/11/2025;CUST18738;Jakarta;-619.277;106.853.637;SKU-A;Powder;6;25000;150000;3.0
ORD010398;24/02/2026;CUST07042;Solo;-7.558.242;110.786.193;SKU-D;PersonalCare;16;85000;1360000;24.0
ORD010399;19/11/2025;CUST21989;Bandung;-6.949.997;107.583.732;SKU-A;Powder;11;25000;275000;5.5
ORD010400;08/03/2026;CUST00067;Semarang;-6.933.495;110.416.927;SKU-C;Snack;24;15000;360000;4.8
ORD010401;14/02/2026;CUST26712;Kediri;-784.487;112.059.444;SKU-C;Snack;18;15000;270000;3.6
ORD010402;06/11/2025;CUST26198;Bogor;-6.641.079;106.843.747;SKU-A;Powder;12;25000;300000;6.0
ORD010403;06/04/2026;CUST23259;Tangerang;-6.174.355;106.590.227;SKU-C;Snack;15;15000;225000;3.0
ORD010404;22/02/2026;CUST29343;Surabaya;-7.243.308;112.717.247;SKU-A;Powder;21;25000;525000;10.5
ORD010405;25/12/2025;CUST08411;Surabaya;-7.260.975;112.766.213;SKU-D;PersonalCare;29;85000;2465000;43.5
ORD010406;17/01/2026;CUST20090;Bandung;-6.961.142;107.590.516;SKU-A;Powder;6;25000;150000;3.0
ORD010407;11/04/2026;CUST25186;Surabaya;-7.274.352;112.780.372;SKU-D;PersonalCare;9;85000;765000;13.5
ORD010408;17/02/2026;CUST29808;Kediri;-783.829;112.005.103;SKU-B;Beverage;7;55000;385000;8.4
ORD010409;18/03/2026;CUST22720;Yogyakarta;-7.799.295;110.339.193;SKU-A;Powder;32;25000;800000;16.0
ORD010410;03/01/2026;CUST29812;Bandung;-6.964.631;107.659.083;SKU-B;Beverage;6;55000;330000;7.2
ORD010411;21/03/2026;CUST11274;Cirebon;-6.722.676;108.578.458;SKU-C;Snack;16;15000;240000;3.2
ORD010412;27/12/2025;CUST24383;Jakarta;-6.226.263;106.831.431;SKU-B;Beverage;33;55000;1815000;39.6
ORD010413;07/02/2026;CUST06606;Tangerang;-6.196.729;106.663.723;SKU-A;Powder;12;25000;300000;6.0
ORD010414;23/12/2025;CUST25252;Yogyakarta;-7.751.606;110.362.161;SKU-A;Powder;13;25000;325000;6.5
ORD010415;12/12/2025;CUST10453;Solo;-7.616.629;110.837.448;SKU-B;Beverage;27;55000;1485000;32.4
ORD010416;08/02/2026;CUST21409;Bekasi;-6.203.623;106.973.752;SKU-C;Snack;22;15000;330000;4.4
ORD010417;12/01/2026;CUST07077;Solo;-7.564.339;110.814.097;SKU-A;Powder;7;25000;175000;3.5
ORD010418;11/04/2026;CUST16197;Tangerang;-6.179.215;106.622.147;SKU-A;Powder;25;25000;625000;12.5
ORD010419;28/04/2026;CUST23399;Jakarta;-6.233.464;106.859.722;SKU-B;Beverage;15;55000;825000;18.0
ORD010420;03/01/2026;CUST14491;Malang;-7.983.024;112.672.167;SKU-A;Powder;23;25000;575000;11.5
ORD010421;27/11/2025;CUST20194;Jakarta;-6.172.333;10.686.941;SKU-C;Snack;9;15000;135000;1.8
ORD010422;04/04/2026;CUST02055;Tangerang;-6.201.126;106.606.511;SKU-A;Powder;27;25000;675000;13.5
ORD010423;10/02/2026;CUST23249;Bandung;-6.966.578;107.633.545;SKU-C;Snack;19;15000;285000;3.8
ORD010424;24/01/2026;CUST04772;Cirebon;-6.739.264;108.527.496;SKU-D;PersonalCare;24;85000;2040000;36.0
ORD010425;12/01/2026;CUST13729;Yogyakarta;-7.784.295;110.364.828;SKU-B;Beverage;17;55000;935000;20.4
ORD010426;19/01/2026;CUST10242;Surabaya;-7.208.101;11.278.954;SKU-D;PersonalCare;22;85000;1870000;33.0
ORD010427;22/01/2026;CUST26553;Yogyakarta;-7.832.815;11.040.774;SKU-A;Powder;10;25000;250000;5.0
ORD010428;30/03/2026;CUST16101;Malang;-7.952.588;11.265.034;SKU-A;Powder;7;25000;175000;3.5
ORD010429;09/11/2025;CUST27377;Bandung;-6.869.327;10.764.465;SKU-A;Powder;7;25000;175000;3.5
ORD010430;15/02/2026;CUST11741;Yogyakarta;-7.799.117;110.351.575;SKU-D;PersonalCare;26;85000;2210000;39.0
ORD010431;30/11/2025;CUST13388;Depok;-642.356;106.821.876;SKU-B;Beverage;11;55000;605000;13.2
ORD010432;03/11/2025;CUST03659;Depok;-6.397.305;106.771.947;SKU-B;Beverage;11;55000;605000;13.2
ORD010433;19/03/2026;CUST23869;Jember;-8.171.162;113.664.591;SKU-A;Powder;28;25000;700000;14.0
ORD010434;23/11/2025;CUST07823;Cirebon;-677.397;108.523.079;SKU-D;PersonalCare;8;85000;680000;12.0
ORD010435;01/01/2026;CUST25545;Semarang;-6.959.821;110.430.032;SKU-A;Powder;10;25000;250000;5.0
ORD010436;05/11/2025;CUST10624;Surabaya;-7.211.193;112.712.359;SKU-C;Snack;13;15000;195000;2.6
ORD010437;08/01/2026;CUST11887;Solo;-7.589.154;110.818.629;SKU-D;PersonalCare;14;85000;1190000;21.0
ORD010438;25/02/2026;CUST26398;Bogor;-6.625.361;106.791.428;SKU-B;Beverage;16;55000;880000;19.2
ORD010439;12/04/2026;CUST00588;Surabaya;-730.729;112.779.706;SKU-D;PersonalCare;34;85000;2890000;51.0
ORD010440;26/11/2025;CUST08030;Cirebon;-6.688.599;108.580.526;SKU-B;Beverage;4;55000;220000;4.8
ORD010441;14/02/2026;CUST10692;Semarang;-6.930.098;110.399.064;SKU-B;Beverage;19;55000;1045000;22.8
ORD010442;28/12/2025;CUST15509;Semarang;-6.990.224;110.462.765;SKU-D;PersonalCare;28;85000;2380000;42.0
ORD010443;19/01/2026;CUST27907;Cirebon;-6.696.608;10.853.456;SKU-A;Powder;15;25000;375000;7.5
ORD010444;29/03/2026;CUST07415;Jakarta;-6.225.028;106.837.341;SKU-C;Snack;9;15000;135000;1.8
ORD010445;07/02/2026;CUST07077;Solo;-7.564.339;110.814.097;SKU-B;Beverage;11;55000;605000;13.2
ORD010446;23/12/2025;CUST18253;Semarang;-6.929.134;110.456.134;SKU-B;Beverage;26;55000;1430000;31.2
ORD010447;13/01/2026;CUST18985;Cirebon;-6.741.631;108.540.123;SKU-B;Beverage;20;55000;1100000;24.0
ORD010448;03/12/2025;CUST25813;Solo;-7.529.682;110.793.534;SKU-A;Powder;13;25000;325000;6.5
ORD010449;01/12/2025;CUST01889;Bandung;-6.884.548;107.599.918;SKU-B;Beverage;26;55000;1430000;31.2
ORD010450;30/11/2025;CUST23390;Malang;-7.946.664;112.672.131;SKU-C;Snack;8;15000;120000;1.6
ORD010451;05/01/2026;CUST06583;Cirebon;-6.778.213;108.539.873;SKU-C;Snack;21;15000;315000;4.2
ORD010452;08/12/2025;CUST04039;Bandung;-6.881.281;107.616.597;SKU-D;PersonalCare;19;85000;1615000;28.5
ORD010453;04/11/2025;CUST24893;Depok;-6.373.451;106.801.989;SKU-D;PersonalCare;17;85000;1445000;25.5
ORD010454;01/03/2026;CUST20364;Cirebon;-6.720.549;10.852.454;SKU-C;Snack;16;15000;240000;3.2
ORD010455;26/04/2026;CUST27264;Malang;-7.944.542;112.598.111;SKU-A;Powder;15;25000;375000;7.5
ORD010456;26/12/2025;CUST27660;Cirebon;-6.715.297;108.550.942;SKU-B;Beverage;12;55000;660000;14.4
ORD010457;22/03/2026;CUST00660;Bandung;-6.907.041;107.609.041;SKU-C;Snack;32;15000;480000;6.4
ORD010458;30/04/2026;CUST14523;Jakarta;-6.185.987;106.887.884;SKU-C;Snack;15;15000;225000;3.0
ORD010459;09/12/2025;CUST24647;Bekasi;-6.266.074;106.981.538;SKU-C;Snack;12;15000;180000;2.4
ORD010460;05/04/2026;CUST25664;Yogyakarta;-7.813.387;110.323.565;SKU-A;Powder;20;25000;500000;10.0
ORD010461;15/02/2026;CUST09429;Bandung;-6.909.162;107.649.873;SKU-A;Powder;15;25000;375000;7.5
ORD010462;16/04/2026;CUST09213;Solo;-7.620.724;110.839.583;SKU-C;Snack;15;15000;225000;3.0
ORD010463;11/01/2026;CUST00638;Solo;-7.551.157;110.870.162;SKU-C;Snack;6;15000;90000;1.2
ORD010464;08/01/2026;CUST21731;Depok;-6.424.475;106.807.227;SKU-C;Snack;21;15000;315000;4.2
ORD010465;14/02/2026;CUST19800;Yogyakarta;-7.804.919;110.350.967;SKU-D;PersonalCare;17;85000;1445000;25.5
ORD010466;04/02/2026;CUST26986;Serang;-6.098.027;106.155.439;SKU-A;Powder;24;25000;600000;12.0
ORD010467;13/02/2026;CUST12345;Tangerang;-6.162.776;106.624.393;SKU-B;Beverage;17;55000;935000;20.4
ORD010468;18/03/2026;CUST29379;Surabaya;-7.250.615;112.783.861;SKU-D;PersonalCare;44;85000;3740000;66.0
ORD010469;03/11/2025;CUST22251;Semarang;-6.939.324;110.424.522;SKU-C;Snack;16;15000;240000;3.2
ORD010470;30/01/2026;CUST01859;Bekasi;-6.269.701;1.070.135;SKU-B;Beverage;14;55000;770000;16.8
ORD010471;05/04/2026;CUST23819;Serang;-6.077.922;106.168.494;SKU-D;PersonalCare;34;85000;2890000;51.0
ORD010472;10/04/2026;CUST21008;Surabaya;-7.234.303;112.783.637;SKU-A;Powder;24;25000;600000;12.0
ORD010473;03/02/2026;CUST21591;Surabaya;-7.209.739;112.767.275;SKU-B;Beverage;19;55000;1045000;22.8
ORD010474;15/12/2025;CUST13962;Semarang;-7.003.187;110.408.363;SKU-B;Beverage;13;55000;715000;15.6
ORD010475;05/04/2026;CUST11824;Bandung;-6.907.758;1.076.402;SKU-D;PersonalCare;12;85000;1020000;18.0
ORD010476;11/02/2026;CUST15681;Bandung;-6.870.837;107.661.628;SKU-B;Beverage;4;55000;220000;4.8
ORD010477;03/01/2026;CUST03579;Bekasi;-6.207.072;106.976.112;SKU-C;Snack;23;15000;345000;4.6
ORD010478;30/04/2026;CUST02433;Semarang;-692.456;110.436.189;SKU-D;PersonalCare;35;85000;2975000;52.5
ORD010479;10/04/2026;CUST19168;Depok;-6.411.539;106.764.457;SKU-B;Beverage;24;55000;1320000;28.8
ORD010480;29/12/2025;CUST21713;Kediri;-7.856.701;11.206.776;SKU-D;PersonalCare;21;85000;1785000;31.5
ORD010481;09/04/2026;CUST15949;Surabaya;-7.213.676;112.772.539;SKU-D;PersonalCare;12;85000;1020000;18.0
ORD010482;15/12/2025;CUST14317;Jakarta;-6.258.452;106.814.914;SKU-B;Beverage;22;55000;1210000;26.4
ORD010483;19/11/2025;CUST20362;Solo;-7.605.602;110.840.655;SKU-A;Powder;5;25000;125000;2.5
ORD010484;23/03/2026;CUST27816;Solo;-7.551.847;110.845.178;SKU-C;Snack;36;15000;540000;7.2
ORD010485;18/03/2026;CUST11051;Tangerang;-614.642;106.648.289;SKU-B;Beverage;6;55000;330000;7.2
ORD010486;29/11/2025;CUST20387;Malang;-7.957.401;112.622.708;SKU-B;Beverage;19;55000;1045000;22.8
ORD010487;29/01/2026;CUST14733;Bekasi;-622.474;106.991.998;SKU-A;Powder;8;25000;200000;4.0
ORD010488;31/01/2026;CUST09502;Yogyakarta;-7.807.266;110.332.855;SKU-D;PersonalCare;16;85000;1360000;24.0
ORD010489;01/04/2026;CUST17368;Cirebon;-6.747.947;10.858.881;SKU-A;Powder;7;25000;175000;3.5
ORD010490;14/02/2026;CUST10350;Depok;-639.936;106.756.319;SKU-B;Beverage;9;55000;495000;10.8
ORD010491;06/02/2026;CUST16884;Semarang;-6.958.615;110.460.558;SKU-C;Snack;15;15000;225000;3.0
ORD010492;22/03/2026;CUST08605;Yogyakarta;-7.789.555;110.388.291;SKU-C;Snack;30;15000;450000;6.0
ORD010493;29/03/2026;CUST07873;Semarang;-6.943.556;110.457.364;SKU-A;Powder;14;25000;350000;7.0
ORD010494;14/11/2025;CUST21940;Bekasi;-6.278.203;106.963.077;SKU-B;Beverage;16;55000;880000;19.2
ORD010495;03/12/2025;CUST19353;Bandung;-6.882.084;107.652.674;SKU-C;Snack;28;15000;420000;5.6
ORD010496;03/04/2026;CUST13781;Bandung;-6.959.963;107.656.348;SKU-A;Powder;23;25000;575000;11.5
ORD010497;18/02/2026;CUST17479;Malang;-8.007.074;11.262.936;SKU-C;Snack;22;15000;330000;4.4
ORD010498;11/04/2026;CUST05234;Surabaya;-7.290.512;112.738.203;SKU-A;Powder;33;25000;825000;16.5
ORD010499;25/04/2026;CUST10656;Bandung;-6.952.572;107.648.991;SKU-A;Powder;30;25000;750000;15.0
ORD010500;28/12/2025;CUST23477;Semarang;-7.013.491;110.388.126;SKU-B;Beverage;20;55000;1100000;24.0
ORD010501;25/04/2026;CUST02373;Depok;-6.384.082;106.808.208;SKU-D;PersonalCare;12;85000;1020000;18.0
ORD010502;16/01/2026;CUST23098;Depok;-642.136;106.801.377;SKU-D;PersonalCare;10;85000;850000;15.0
ORD010503;13/12/2025;CUST26493;Surabaya;-7.216.738;112.721.623;SKU-A;Powder;29;25000;725000;14.5
ORD010504;15/02/2026;CUST17647;Jakarta;-6.220.198;106.890.232;SKU-D;PersonalCare;23;85000;1955000;34.5
ORD010505;12/04/2026;CUST10747;Bekasi;-6.216.571;10.694.367;SKU-D;PersonalCare;30;85000;2550000;45.0
ORD010506;07/04/2026;CUST20452;Yogyakarta;-7.767.989;110.409.852;SKU-D;PersonalCare;19;85000;1615000;28.5
ORD010507;05/11/2025;CUST00015;Serang;-6.073.131;10.617.452;SKU-B;Beverage;17;55000;935000;20.4
ORD010508;07/02/2026;CUST21019;Serang;-6.162.854;106.105.624;SKU-B;Beverage;25;55000;1375000;30.0
ORD010509;01/04/2026;CUST06281;Surabaya;-7.250.048;112.763.486;SKU-C;Snack;14;15000;210000;2.8
ORD010510;28/12/2025;CUST26585;Jakarta;-6.163.553;106.806.606;SKU-A;Powder;5;25000;125000;2.5
ORD010511;24/01/2026;CUST00834;Surabaya;-7.230.599;112.732.494;SKU-B;Beverage;20;55000;1100000;24.0
ORD010512;12/11/2025;CUST27841;Jakarta;-6.209.207;106.832.401;SKU-A;Powder;21;25000;525000;10.5
ORD010513;16/02/2026;CUST02336;Semarang;-6.998.779;110.457.804;SKU-D;PersonalCare;17;85000;1445000;25.5
ORD010514;17/01/2026;CUST26949;Kediri;-7.878.655;112.008.807;SKU-D;PersonalCare;13;85000;1105000;19.5
ORD010515;13/02/2026;CUST13169;Bandung;-696.176;107.597.476;SKU-A;Powder;20;25000;500000;10.0
ORD010516;01/02/2026;CUST21719;Yogyakarta;-779.362;11.037.354;SKU-C;Snack;15;15000;225000;3.0
ORD010517;12/02/2026;CUST14141;Malang;-796.949;112.656.194;SKU-D;PersonalCare;21;85000;1785000;31.5
ORD010518;05/12/2025;CUST19601;Surabaya;-7.287.006;11.276.747;SKU-A;Powder;27;25000;675000;13.5
ORD010519;18/03/2026;CUST02117;Malang;-7.947.352;112.669.043;SKU-A;Powder;41;25000;1025000;20.5
ORD010520;29/11/2025;CUST10501;Bandung;-6.965.035;107.594.677;SKU-C;Snack;20;15000;300000;4.0
ORD010521;17/02/2026;CUST10749;Surabaya;-7.211.123;112.718.979;SKU-B;Beverage;25;55000;1375000;30.0
ORD010522;28/04/2026;CUST17388;Bekasi;-6.208.011;106.941.148;SKU-A;Powder;18;25000;450000;9.0
ORD010523;14/01/2026;CUST12741;Jember;-812.649;113.706.896;SKU-A;Powder;8;25000;200000;4.0
ORD010524;17/11/2025;CUST21877;Surabaya;-7.234.441;112.756.313;SKU-C;Snack;20;15000;300000;4.0
ORD010525;21/04/2026;CUST00609;Malang;-7.994.847;112.597.397;SKU-D;PersonalCare;22;85000;1870000;33.0
ORD010526;17/04/2026;CUST11631;Serang;-6.127.152;106.164.804;SKU-D;PersonalCare;11;85000;935000;16.5
ORD010527;01/04/2026;CUST08465;Solo;-7.559.389;110.862.082;SKU-C;Snack;35;15000;525000;7.0
ORD010528;26/11/2025;CUST28602;Solo;-7.619.141;11.082.096;SKU-B;Beverage;16;55000;880000;19.2
ORD010529;12/02/2026;CUST17245;Semarang;-6.991.642;110.440.725;SKU-B;Beverage;13;55000;715000;15.6
ORD010530;21/03/2026;CUST02839;Yogyakarta;-7.781.959;110.348.468;SKU-A;Powder;22;25000;550000;11.0
ORD010531;18/12/2025;CUST29225;Malang;-7.968.864;112.664.126;SKU-A;Powder;11;25000;275000;5.5
ORD010532;24/11/2025;CUST09280;Semarang;-7.010.232;110.458.901;SKU-C;Snack;4;15000;60000;0.8
ORD010533;05/04/2026;CUST13862;Jakarta;-6.225.469;106.887.386;SKU-C;Snack;38;15000;570000;7.6
ORD010534;15/11/2025;CUST03156;Bekasi;-6.193.926;106.995.473;SKU-D;PersonalCare;16;85000;1360000;24.0
